LMODE NFREQ       PERIOD(S)     FREQUENCY(Hz)           C(KM/S)
    2   461    3.631205674       0.2753906250        3.953711815    
    2   462    3.637655417       0.2749023438        3.955295021    
    2   463    3.644128114       0.2744140625        3.956880766    
    2   464    3.650623886       0.2739257812        3.958468942    
    2   465    3.657142857       0.2734375000        3.960059448    
    2   466    3.663685152       0.2729492188        3.961652186    
    2   467    3.670250896       0.2724609375        3.963247062    
    2   468    3.676840215       0.2719726562        3.964843984    
    2   469    3.683453237       0.2714843750        3.966442868    
    2   470    3.690090090       0.2709960938        3.968043631    
    2   471    3.696750903       0.2705078125        3.969646197    
    2   472    3.703435805       0.2700195312        3.971250491    
    2   473    3.710144928       0.2695312500        3.972856445    
    2   474    3.716878403       0.2690429688        3.974463996    
    2   475    3.723636364       0.2685546875        3.976073082    
    2   476    3.730418944       0.2680664062        3.977683649    
    2   477    3.737226277       0.2675781250        3.979295646    
    2   478    3.744058501       0.2670898438        3.980909025    
    2   479    3.750915751       0.2666015625        3.982523745    
    2   480    3.757798165       0.2661132812        3.984139767    
    2   481    3.764705882       0.2656250000        3.985757060    
    2   482    3.771639042       0.2651367188        3.987375592    
    2   483    3.778597786       0.2646484375        3.988995339    
    2   484    3.785582255       0.2641601562        3.990616282    
    2   485    3.792592593       0.2636718750        3.992238402    
    2   486    3.799628942       0.2631835938        3.993861689    
    2   487    3.806691450       0.2626953125        3.995486133    
    2   488    3.813780261       0.2622070312        3.997111731    
    2   489    3.820895522       0.2617187500        3.998738481    
    2   490    3.828037383       0.2612304688        4.000366389    
    2   491    3.835205993       0.2607421875        4.001995460    
    2   492    3.842401501       0.2602539062        4.003625707    
    2   493    3.849624060       0.2597656250        4.005257144    
    2   494    3.856873823       0.2592773438        4.006889789    
    2   495    3.864150943       0.2587890625        4.008523664    
    2   496    3.871455577       0.2583007812        4.010158794    
    2   497    3.878787879       0.2578125000        4.011795208    
    2   498    3.886148008       0.2573242188        4.013432938    
    2   499    3.893536122       0.2568359375        4.015072018    
    2   500    3.900952381       0.2563476562        4.016712487    
    2   501    3.908396947       0.2558593750        4.018354385    
    2   502    3.915869981       0.2553710938        4.019997757    
    2   503    3.923371648       0.2548828125        4.021642649    
    2   504    3.930902111       0.2543945312        4.023289111    
    2   505    3.938461538       0.2539062500        4.024937195    
    2   506    3.946050096       0.2534179688        4.026586955    
    2   507    3.953667954       0.2529296875        4.028238450    
    2   508    3.961315280       0.2524414062        4.029891738    
    2   509    3.968992248       0.2519531250        4.031546882    
    2   510    3.976699029       0.2514648438        4.033203946    
    2   511    3.984435798       0.2509765625        4.034862997    
    2   512    3.992202729       0.2504882812        4.036524103    
    2   513    4.000000000       0.2500000000        4.038187336    
    2   514    4.007827789       0.2495117188        4.039852768    
    2   515    4.015686275       0.2490234375        4.041520474    
    2   516    4.023575639       0.2485351562        4.043190531    
    2   517    4.031496063       0.2480468750        4.044863016    
    2   518    4.039447732       0.2475585938        4.046538011    
    2   519    4.047430830       0.2470703125        4.048215597    
    2   520    4.055445545       0.2465820312        4.049895858    
    2   521    4.063492063       0.2460937500        4.051578879    
    2   522    4.071570577       0.2456054688        4.053264747    
    2   523    4.079681275       0.2451171875        4.054953550    
    2   524    4.087824351       0.2446289062        4.056645377    
    2   525    4.096000000       0.2441406250        4.058340321    
    2   526    4.104208417       0.2436523438        4.060038472    
    2   527    4.112449799       0.2431640625        4.061739926    
    2   528    4.120724346       0.2426757812        4.063444777    
    2   529    4.129032258       0.2421875000        4.065153122    
    2   530    4.137373737       0.2416992188        4.066865057    
    2   531    4.145748988       0.2412109375        4.068580682    
    2   532    4.154158215       0.2407226562        4.070300097    
    2   533    4.162601626       0.2402343750        4.072023403    
    2   534    4.171079430       0.2397460938        4.073750701    
    2   535    4.179591837       0.2392578125        4.075482094    
    2   536    4.188139059       0.2387695312        4.077217688    
    2   537    4.196721311       0.2382812500        4.078957586    
    2   538    4.205338809       0.2377929688        4.080701896    
    2   539    4.213991770       0.2373046875        4.082450725    
    2   540    4.222680412       0.2368164062        4.084204179    
    2   541    4.231404959       0.2363281250        4.085962369    
    2   542    4.240165631       0.2358398438        4.087725405    
    2   543    4.248962656       0.2353515625        4.089493397    
    2   544    4.257796258       0.2348632812        4.091266457    
    2   545    4.266666667       0.2343750000        4.093044698    
    2   546    4.275574113       0.2338867188        4.094828232    
    2   547    4.284518828       0.2333984375        4.096617176    
    2   548    4.293501048       0.2329101562        4.098411643    
    2   549    4.302521008       0.2324218750        4.100211751    
    2   550    4.311578947       0.2319335938        4.102017615    
    2   551    4.320675105       0.2314453125        4.103829354    
    2   552    4.329809725       0.2309570312        4.105647087    
    2   553    4.338983051       0.2304687500        4.107470932    
    2   554    4.348195329       0.2299804688        4.109301011    
    2   555    4.357446809       0.2294921875        4.111137444    
    2   556    4.366737740       0.2290039062        4.112980354    
    2   557    4.376068376       0.2285156250        4.114829863    
    2   558    4.385438972       0.2280273438        4.116686094    
    2   559    4.394849785       0.2275390625        4.118549174    
    2   560    4.404301075       0.2270507812        4.120419226    
    2   561    4.413793103       0.2265625000        4.122296378    
    2   562    4.423326134       0.2260742188        4.124180756    
    2   563    4.432900433       0.2255859375        4.126072488    
    2   564    4.442516269       0.2250976562        4.127971704    
    2   565    4.452173913       0.2246093750        4.129878533    
    2   566    4.461873638       0.2241210938        4.131793106    
    2   567    4.471615721       0.2236328125        4.133715555    
    2   568    4.481400438       0.2231445312        4.135646012    
    2   569    4.491228070       0.2226562500        4.137584610    
    2   570    4.501098901       0.2221679688        4.139531485    
    2   571    4.511013216       0.2216796875        4.141486771    
    2   572    4.520971302       0.2211914062        4.143450605    
    2   573    4.530973451       0.2207031250        4.145423125    
    2   574    4.541019956       0.2202148438        4.147404468    
    2   575    4.551111111       0.2197265625        4.149394775    
    2   576    4.561247216       0.2192382812        4.151394185    
    2   577    4.571428571       0.2187500000        4.153402840    
    2   578    4.581655481       0.2182617188        4.155420883    
    2   579    4.591928251       0.2177734375        4.157448457    
    2   580    4.602247191       0.2172851562        4.159485708    
    2   581    4.612612613       0.2167968750        4.161532780    
    2   582    4.623024831       0.2163085938        4.163589822    
    2   583    4.633484163       0.2158203125        4.165656981    
    2   584    4.643990930       0.2153320312        4.167734406    
    2   585    4.654545455       0.2148437500        4.169822249    
    2   586    4.665148064       0.2143554688        4.171920661    
    2   587    4.675799087       0.2138671875        4.174029794    
    2   588    4.686498856       0.2133789062        4.176149804    
    2   589    4.697247706       0.2128906250        4.178280845    
    2   590    4.708045977       0.2124023438        4.180423075    
    2   591    4.718894009       0.2119140625        4.182576652    
    2   592    4.729792148       0.2114257812        4.184741735    
    2   593    4.740740741       0.2109375000        4.186918485    
    2   594    4.751740139       0.2104492188        4.189107064    
    2   595    4.762790698       0.2099609375        4.191307636    
    2   596    4.773892774       0.2094726562        4.193520367    
    2   597    4.785046729       0.2089843750        4.195745421    
    2   598    4.796252927       0.2084960938        4.197982968    
    2   599    4.807511737       0.2080078125        4.200233177    
    2   600    4.818823529       0.2075195312        4.202496218    
    2   601    4.830188679       0.2070312500        4.204772265    
    2   602    4.841607565       0.2065429688        4.207061491    
    2   603    4.853080569       0.2060546875        4.209364072    
    2   604    4.864608076       0.2055664062        4.211680185    
    2   605    4.876190476       0.2050781250        4.214010010    
    2   606    4.887828162       0.2045898438        4.216353725    
    2   607    4.899521531       0.2041015625        4.218711514    
    2   608    4.911270983       0.2036132812        4.221083561    
    2   609    4.923076923       0.2031250000        4.223470051    
    2   610    4.934939759       0.2026367188        4.225871171    
    2   611    4.946859903       0.2021484375        4.228287110    
    2   612    4.958837772       0.2016601562        4.230718059    
    2   613    4.970873786       0.2011718750        4.233164210    
    2   614    4.982968370       0.2006835938        4.235625758    
    2   615    4.995121951       0.2001953125        4.238102900    
    2   616    5.007334963       0.1997070312        4.240595832    
    2   617    5.019607843       0.1992187500        4.243104755    
    2   618    5.031941032       0.1987304688        4.245629871    
    2   619    5.044334975       0.1982421875        4.248171383    
    2   620    5.056790123       0.1977539062        4.250729497    
    2   621    5.069306931       0.1972656250        4.253304420    
    2   622    5.081885856       0.1967773438        4.255896362    
    2   623    5.094527363       0.1962890625        4.258505533    
    2   624    5.107231920       0.1958007812        4.261132148    
    2   625    5.120000000       0.1953125000        4.263776422    
    2   626    5.132832080       0.1948242188        4.266438571    
    2   627    5.145728643       0.1943359375        4.269118814    
    2   628    5.158690176       0.1938476562        4.271817374    
    2   629    5.171717172       0.1933593750        4.274534473    
    2   630    5.184810127       0.1928710938        4.277270337    
    2   631    5.197969543       0.1923828125        4.280025192    
    2   632    5.211195929       0.1918945312        4.282799268    
    2   633    5.224489796       0.1914062500        4.285592795    
    2   634    5.237851662       0.1909179688        4.288406008    
    2   635    5.251282051       0.1904296875        4.291239141    
    2   636    5.264781491       0.1899414062        4.294092431    
    2   637    5.278350515       0.1894531250        4.296966117    
    2   638    5.291989664       0.1889648438        4.299860440    
    2   639    5.305699482       0.1884765625        4.302775644    
    2   640    5.319480519       0.1879882812        4.305711972    
    2   641    5.333333333       0.1875000000        4.308669671    
    2   642    5.347258486       0.1870117188        4.311648991    
    2   643    5.361256545       0.1865234375        4.314650180    
    2   644    5.375328084       0.1860351562        4.317673492    
    2   645    5.389473684       0.1855468750        4.320719180    
    2   646    5.403693931       0.1850585938        4.323787499    
    2   647    5.417989418       0.1845703125        4.326878707    
    2   648    5.432360743       0.1840820312        4.329993062    
    2   649    5.446808511       0.1835937500        4.333130824    
    2   650    5.461333333       0.1831054688        4.336292256    
    2   651    5.475935829       0.1826171875        4.339477619    
    2   652    5.490616622       0.1821289062        4.342687178    
    2   653    5.505376344       0.1816406250        4.345921199    
    2   654    5.520215633       0.1811523438        4.349179949    
    2   655    5.535135135       0.1806640625        4.352463694    
    2   656    5.550135501       0.1801757812        4.355772703    
    2   657    5.565217391       0.1796875000        4.359107246    
    2   658    5.580381471       0.1791992188        4.362467591    
    2   659    5.595628415       0.1787109375        4.365854011    
    2   660    5.610958904       0.1782226562        4.369266775    
    2   661    5.626373626       0.1777343750        4.372706154    
    2   662    5.641873278       0.1772460938        4.376172419    
    2   663    5.657458564       0.1767578125        4.379665842    
    2   664    5.673130194       0.1762695312        4.383186691    
    2   665    5.688888889       0.1757812500        4.386735238    
    2   666    5.704735376       0.1752929688        4.390311750    
    2   667    5.720670391       0.1748046875        4.393916497    
    2   668    5.736694678       0.1743164062        4.397549745    
    2   669    5.752808989       0.1738281250        4.401211758    
    2   670    5.769014085       0.1733398438        4.404902801    
    2   671    5.785310734       0.1728515625        4.408623134    
    2   672    5.801699717       0.1723632812        4.412373016    
    2   673    5.818181818       0.1718750000        4.416152702    
    2   674    5.834757835       0.1713867188        4.419962445    
    2   675    5.851428571       0.1708984375        4.423802494    
    2   676    5.868194842       0.1704101562        4.427673093    
    2   677    5.885057471       0.1699218750        4.431574484    
    2   678    5.902017291       0.1694335938        4.435506901    
    2   679    5.919075145       0.1689453125        4.439470574    
    2   680    5.936231884       0.1684570312        4.443465727    
    2   681    5.953488372       0.1679687500        4.447492577    
    2   682    5.970845481       0.1674804688        4.451551334    
    2   683    5.988304094       0.1669921875        4.455642201    
    2   684    6.005865103       0.1665039062        4.459765371    
    2   685    6.023529412       0.1660156250        4.463921028    
    2   686    6.041297935       0.1655273438        4.468109347    
    2   687    6.059171598       0.1650390625        4.472330493    
    2   688    6.077151335       0.1645507812        4.476584615    
    2   689    6.095238095       0.1640625000        4.480871855    
    2   690    6.113432836       0.1635742188        4.485192338    
    2   691    6.131736527       0.1630859375        4.489546174    
    2   692    6.150150150       0.1625976562        4.493933461    
    2   693    6.168674699       0.1621093750        4.498354277    
    2   694    6.187311178       0.1616210938        4.502808682    
    2   695    6.206060606       0.1611328125        4.507296719    
    2   696    6.224924012       0.1606445312        4.511818409    
    2   697    6.243902439       0.1601562500        4.516373751    
    2   698    6.262996942       0.1596679688        4.520962720    
    2   699    6.282208589       0.1591796875        4.525585268    
    2   700    6.301538462       0.1586914062        4.530241317    
    2   701    6.320987654       0.1582031250        4.534930763    
    2   702    6.340557276       0.1577148438        4.539653471    
    2   703    6.360248447       0.1572265625        4.544409273    
    2   704    6.380062305       0.1567382812        4.549197967    
    2   705    6.400000000       0.1562500000        4.554019313    
    2   706    6.420062696       0.1557617188        4.558873034    
    2   707    6.440251572       0.1552734375        4.563758809    
    2   708    6.460567823       0.1547851562        4.568676275    
    2   709    6.481012658       0.1542968750        4.573625021    
    2   710    6.501587302       0.1538085938        4.578604584    
    2   711    6.522292994       0.1533203125        4.583614452    
    2   712    6.543130990       0.1528320312        4.588654054    
    2   713    6.564102564       0.1523437500        4.593722759    
    2   714    6.585209003       0.1518554688        4.598819874    
    2   715    6.606451613       0.1513671875        4.603944636    
    2   716    6.627831715       0.1508789062        4.609096213    
    2   717    6.649350649       0.1503906250        4.614273697    
    2   718    6.671009772       0.1499023438        4.619476098    
    2   719    6.692810458       0.1494140625        4.624702340    
    2   720    6.714754098       0.1489257812        4.629951259    
    2   721    6.736842105       0.1484375000        4.635221592    
    2   722    6.759075908       0.1479492188        4.640511977    
    2   723    6.781456954       0.1474609375        4.645820940    
    2   724    6.803986711       0.1469726562        4.651146896    
    2   725    6.826666667       0.1464843750        4.656488135    
    2   726    6.849498328       0.1459960938        4.661842820    
    2   727    6.872483221       0.1455078125        4.667208976    
    2   728    6.895622896       0.1450195312        4.672584482    
    2   729    6.918918919       0.1445312500        4.677967063    
    2   730    6.942372881       0.1440429688        4.683354278    
    2   731    6.965986395       0.1435546875        4.688743514    
    2   732    6.989761092       0.1430664062        4.694131969    
    2   733    7.013698630       0.1425781250        4.699516648    
    2   734    7.037800687       0.1420898438        4.704894341    
    2   735    7.062068966       0.1416015625        4.710261617    
    2   736    7.086505190       0.1411132812        4.715614805    
    2   737    7.111111111       0.1406250000        4.720949980    
    2   738    7.135888502       0.1401367188        4.726262944    
    2   739    7.160839161       0.1396484375        4.731549208    
    2   740    7.185964912       0.1391601562        4.736803974    
    2   741    7.211267606       0.1386718750        4.742022107    
    2   742    7.236749117       0.1381835938        4.747198116    
    2   743    7.262411348       0.1376953125        4.752326122    
    2   744    7.288256228       0.1372070312        4.757399834    
    2   745    7.314285714       0.1367187500        4.762412510    
    2   746    7.340501792       0.1362304688        4.767356924    
    2   747    7.366906475       0.1357421875        4.772225322    
    2   748    7.393501805       0.1352539062        4.777009379    
    2   749    7.420289855       0.1347656250        4.781700143    
    2   750    7.447272727       0.1342773438        4.786287979    
    2   751    7.474452555       0.1337890625        4.790762499    
    2   752    7.501831502       0.1333007812        4.795112483    
    2   753    7.529411765       0.1328125000        4.799325792    
    2   754    7.557195572       0.1323242188        4.803389261    
    2   755    7.585185185       0.1318359375        4.807288577    
    2   756    7.613382900       0.1313476562        4.811008134    
    2   757    7.641791045       0.1308593750        4.814530859    
    2   758    7.670411985       0.1303710938        4.817838009    
    2   759    7.699248120       0.1298828125        4.820908917    
    2   760    7.728301887       0.1293945312        4.823720686    
    2   761    7.757575758       0.1289062500        4.826247813    
    2   762    7.787072243       0.1284179688        4.828461717    
    2   763    7.816793893       0.1279296875        4.830330138    
    2   764    7.846743295       0.1274414062        4.831816372    
    2   765    7.876923077       0.1269531250        4.832878271    
    2   766    7.907335907       0.1264648438        4.833466916    
    3     1    2.000000000       0.5000000000        3.790443158    
    3     2    2.001955034       0.4995117188        3.791057383    
    3     3    2.003913894       0.4990234375        3.791674935    
    3     4    2.005876592       0.4985351562        3.792295934    
    3     5    2.007843137       0.4980468750        3.792920322    
    3     6    2.009813543       0.4975585938        3.793548079    
    3     7    2.011787819       0.4970703125        3.794179180    
    3     8    2.013765978       0.4965820312        3.794813601    
    3     9    2.015748031       0.4960937500        3.795451317    
    3    10    2.017733990       0.4956054688        3.796092300    
    3    11    2.019723866       0.4951171875        3.796736524    
    3    12    2.021717670       0.4946289062        3.797383960    
    3    13    2.023715415       0.4941406250        3.798034578    
    3    14    2.025717112       0.4936523438        3.798688347    
    3    15    2.027722772       0.4931640625        3.799345236    
    3    16    2.029732408       0.4926757812        3.800005211    
    3    17    2.031746032       0.4921875000        3.800668240    
    3    18    2.033763654       0.4916992188        3.801334288    
    3    19    2.035785288       0.4912109375        3.802003320    
    3    20    2.037810945       0.4907226562        3.802675299    
    3    21    2.039840637       0.4902343750        3.803350187    
    3    22    2.041874377       0.4897460938        3.804027948    
    3    23    2.043912176       0.4892578125        3.804708542    
    3    24    2.045954046       0.4887695312        3.805391929    
    3    25    2.048000000       0.4882812500        3.806078069    
    3    26    2.050050050       0.4877929688        3.806766921    
    3    27    2.052104208       0.4873046875        3.807458443    
    3    28    2.054162487       0.4868164062        3.808152593    
    3    29    2.056224900       0.4863281250        3.808849328    
    3    30    2.058291457       0.4858398438        3.809548603    
    3    31    2.060362173       0.4853515625        3.810250374    
    3    32    2.062437059       0.4848632812        3.810954596    
    3    33    2.064516129       0.4843750000        3.811661225    
    3    34    2.066599395       0.4838867188        3.812370213    
    3    35    2.068686869       0.4833984375        3.813081515    
    3    36    2.070778564       0.4829101562        3.813795083    
    3    37    2.072874494       0.4824218750        3.814510871    
    3    38    2.074974671       0.4819335938        3.815228831    
    3    39    2.077079108       0.4814453125        3.815948915    
    3    40    2.079187817       0.4809570312        3.816671074    
    3    41    2.081300813       0.4804687500        3.817395260    
    3    42    2.083418108       0.4799804688        3.818121425    
    3    43    2.085539715       0.4794921875        3.818849519    
    3    44    2.087665647       0.4790039062        3.819579494    
    3    45    2.089795918       0.4785156250        3.820311300    
    3    46    2.091930541       0.4780273438        3.821044887    
    3    47    2.094069530       0.4775390625        3.821780207    
    3    48    2.096212897       0.4770507812        3.822517210    
    3    49    2.098360656       0.4765625000        3.823255846    
    3    50    2.100512821       0.4760742188        3.823996065    
    3    51    2.102669405       0.4755859375        3.824737820    
    3    52    2.104830421       0.4750976562        3.825481059    
    3    53    2.106995885       0.4746093750        3.826225735    
    3    54    2.109165808       0.4741210938        3.826971797    
    3    55    2.111340206       0.4736328125        3.827719197    
    3    56    2.113519092       0.4731445312        3.828467886    
    3    57    2.115702479       0.4726562500        3.829217816    
    3    58    2.117890383       0.4721679688        3.829968938    
    3    59    2.120082816       0.4716796875        3.830721204    
    3    60    2.122279793       0.4711914062        3.831474566    
    3    61    2.124481328       0.4707031250        3.832228978    
    3    62    2.126687435       0.4702148438        3.832984391    
    3    63    2.128898129       0.4697265625        3.833740759    
    3    64    2.131113424       0.4692382812        3.834498036    
    3    65    2.133333333       0.4687500000        3.835256176    
    3    66    2.135557873       0.4682617188        3.836015132    
    3    67    2.137787056       0.4677734375        3.836774861    
    3    68    2.140020899       0.4672851562        3.837535316    
    3    69    2.142259414       0.4667968750        3.838296455    
    3    70    2.144502618       0.4663085938        3.839058233    
    3    71    2.146750524       0.4658203125        3.839820607    
    3    72    2.149003148       0.4653320312        3.840583534    
    3    73    2.151260504       0.4648437500        3.841346972    
    3    74    2.153522608       0.4643554688        3.842110880    
    3    75    2.155789474       0.4638671875        3.842875216    
    3    76    2.158061117       0.4633789062        3.843639940    
    3    77    2.160337553       0.4628906250        3.844405011    
    3    78    2.162618796       0.4624023438        3.845170391    
    3    79    2.164904863       0.4619140625        3.845936041    
    3    80    2.167195767       0.4614257812        3.846701922    
    3    81    2.169491525       0.4609375000        3.847467997    
    3    82    2.171792153       0.4604492188        3.848234229    
    3    83    2.174097665       0.4599609375        3.849000582    
    3    84    2.176408077       0.4594726562        3.849767021    
    3    85    2.178723404       0.4589843750        3.850533509    
    3    86    2.181043663       0.4584960938        3.851300013    
    3    87    2.183368870       0.4580078125        3.852066500    
    3    88    2.185699039       0.4575195312        3.852832936    
    3    89    2.188034188       0.4570312500        3.853599289    
    3    90    2.190374332       0.4565429688        3.854365527    
    3    91    2.192719486       0.4560546875        3.855131619    
    3    92    2.195069668       0.4555664062        3.855897535    
    3    93    2.197424893       0.4550781250        3.856663245    
    3    94    2.199785177       0.4545898438        3.857428721    
    3    95    2.202150538       0.4541015625        3.858193933    
    3    96    2.204520990       0.4536132812        3.858958855    
    3    97    2.206896552       0.4531250000        3.859723460    
    3    98    2.209277238       0.4526367188        3.860487721    
    3    99    2.211663067       0.4521484375        3.861251613    
    3   100    2.214054054       0.4516601562        3.862015110    
    3   101    2.216450216       0.4511718750        3.862778190    
    3   102    2.218851571       0.4506835938        3.863540827    
    3   103    2.221258134       0.4501953125        3.864303000    
    3   104    2.223669924       0.4497070312        3.865064687    
    3   105    2.226086957       0.4492187500        3.865825865    
    3   106    2.228509249       0.4487304688        3.866586514    
    3   107    2.230936819       0.4482421875        3.867346615    
    3   108    2.233369684       0.4477539062        3.868106147    
    3   109    2.235807860       0.4472656250        3.868865092    
    3   110    2.238251366       0.4467773438        3.869623431    
    3   111    2.240700219       0.4462890625        3.870381148    
    3   112    2.243154436       0.4458007812        3.871138226    
    3   113    2.245614035       0.4453125000        3.871894648    
    3   114    2.248079034       0.4448242188        3.872650399    
    3   115    2.250549451       0.4443359375        3.873405464    
    3   116    2.253025303       0.4438476562        3.874159830    
    3   117    2.255506608       0.4433593750        3.874913482    
    3   118    2.257993385       0.4428710938        3.875666407    
    3   119    2.260485651       0.4423828125        3.876418595    
    3   120    2.262983425       0.4418945312        3.877170031    
    3   121    2.265486726       0.4414062500        3.877920707    
    3   122    2.267995570       0.4409179688        3.878670611    
    3   123    2.270509978       0.4404296875        3.879419734    
    3   124    2.273029967       0.4399414062        3.880168067    
    3   125    2.275555556       0.4394531250        3.880915601    
    3   126    2.278086763       0.4389648438        3.881662328    
    3   127    2.280623608       0.4384765625        3.882408241    
    3   128    2.283166109       0.4379882812        3.883153332    
    3   129    2.285714286       0.4375000000        3.883897597    
    3   130    2.288268156       0.4370117188        3.884641030    
    3   131    2.290827740       0.4365234375        3.885383625    
    3   132    2.293393057       0.4360351562        3.886125378    
    3   133    2.295964126       0.4355468750        3.886866285    
    3   134    2.298540965       0.4350585938        3.887606344    
    3   135    2.301123596       0.4345703125        3.888345551    
    3   136    2.303712036       0.4340820312        3.889083904    
    3   137    2.306306306       0.4335937500        3.889821402    
    3   138    2.308906426       0.4331054688        3.890558044    
    3   139    2.311512415       0.4326171875        3.891293828    
    3   140    2.314124294       0.4321289062        3.892028756    
    3   141    2.316742081       0.4316406250        3.892762828    
    3   142    2.319365798       0.4311523438        3.893496045    
    3   143    2.321995465       0.4306640625        3.894228408    
    3   144    2.324631101       0.4301757812        3.894959920    
    3   145    2.327272727       0.4296875000        3.895690583    
    3   146    2.329920364       0.4291992188        3.896420401    
    3   147    2.332574032       0.4287109375        3.897149377    
    3   148    2.335233751       0.4282226562        3.897877516    
    3   149    2.337899543       0.4277343750        3.898604822    
    3   150    2.340571429       0.4272460938        3.899331299    
    3   151    2.343249428       0.4267578125        3.900056955    
    3   152    2.345933562       0.4262695312        3.900781795    
    3   153    2.348623853       0.4257812500        3.901505826    
    3   154    2.351320321       0.4252929688        3.902229054    
    3   155    2.354022989       0.4248046875        3.902951488    
    3   156    2.356731876       0.4243164062        3.903673135    
    3   157    2.359447005       0.4238281250        3.904394004    
    3   158    2.362168397       0.4233398438        3.905114103    
    3   159    2.364896074       0.4228515625        3.905833442    
    3   160    2.367630058       0.4223632812        3.906552032    
    3   161    2.370370370       0.4218750000        3.907269881    
    3   162    2.373117034       0.4213867188        3.907987001    
    3   163    2.375870070       0.4208984375        3.908703403    
    3   164    2.378629501       0.4204101562        3.909419098    
    3   165    2.381395349       0.4199218750        3.910134099    
    3   166    2.384167637       0.4194335938        3.910848417    
    3   167    2.386946387       0.4189453125        3.911562066    
    3   168    2.389731622       0.4184570312        3.912275059    
    3   169    2.392523364       0.4179687500        3.912987409    
    3   170    2.395321637       0.4174804688        3.913699130    
    3   171    2.398126464       0.4169921875        3.914410237    
    3   172    2.400937866       0.4165039062        3.915120745    
    3   173    2.403755869       0.4160156250        3.915830668    
    3   174    2.406580494       0.4155273438        3.916540023    
    3   175    2.409411765       0.4150390625        3.917248825    
    3   176    2.412249706       0.4145507812        3.917957090    
    3   177    2.415094340       0.4140625000        3.918664836    
    3   178    2.417945691       0.4135742188        3.919372079    
    3   179    2.420803783       0.4130859375        3.920078836    
    3   180    2.423668639       0.4125976562        3.920785126    
    3   181    2.426540284       0.4121093750        3.921490967    
    3   182    2.429418743       0.4116210938        3.922196377    
    3   183    2.432304038       0.4111328125        3.922901375    
    3   184    2.435196195       0.4106445312        3.923605980    
    3   185    2.438095238       0.4101562500        3.924310212    
    3   186    2.441001192       0.4096679688        3.925014091    
    3   187    2.443914081       0.4091796875        3.925717636    
    3   188    2.446833931       0.4086914062        3.926420869    
    3   189    2.449760766       0.4082031250        3.927123811    
    3   190    2.452694611       0.4077148438        3.927826482    
    3   191    2.455635492       0.4072265625        3.928528904    
    3   192    2.458583433       0.4067382812        3.929231099    
    3   193    2.461538462       0.4062500000        3.929933090    
    3   194    2.464500602       0.4057617188        3.930634898    
    3   195    2.467469880       0.4052734375        3.931336547    
    3   196    2.470446321       0.4047851562        3.932038060    
    3   197    2.473429952       0.4042968750        3.932739460    
    3   198    2.476420798       0.4038085938        3.933440771    
    3   199    2.479418886       0.4033203125        3.934142017    
    3   200    2.482424242       0.4028320312        3.934843222    
    3   201    2.485436893       0.4023437500        3.935544412    
    3   202    2.488456865       0.4018554688        3.936245611    
    3   203    2.491484185       0.4013671875        3.936946844    
    3   204    2.494518879       0.4008789062        3.937648137    
    3   205    2.497560976       0.4003906250        3.938349517    
    3   206    2.500610501       0.3999023438        3.939051008    
    3   207    2.503667482       0.3994140625        3.939752638    
    3   208    2.506731946       0.3989257812        3.940454433    
    3   209    2.509803922       0.3984375000        3.941156421    
    3   210    2.512883436       0.3979492188        3.941858629    
    3   211    2.515970516       0.3974609375        3.942561083    
    3   212    2.519065191       0.3969726562        3.943263814    
    3   213    2.522167488       0.3964843750        3.943966847    
    3   214    2.525277435       0.3959960938        3.944670213    
    3   215    2.528395062       0.3955078125        3.945373940    
    3   216    2.531520396       0.3950195312        3.946078056    
    3   217    2.534653465       0.3945312500        3.946782592    
    3   218    2.537794300       0.3940429688        3.947487576    
    3   219    2.540942928       0.3935546875        3.948193039    
    3   220    2.544099379       0.3930664062        3.948899011    
    3   221    2.547263682       0.3925781250        3.949605523    
    3   222    2.550435866       0.3920898438        3.950312605    
    3   223    2.553615960       0.3916015625        3.951020288    
    3   224    2.556803995       0.3911132812        3.951728604    
    3   225    2.560000000       0.3906250000        3.952437585    
    3   226    2.563204005       0.3901367188        3.953147261    
    3   227    2.566416040       0.3896484375        3.953857666    
    3   228    2.569636136       0.3891601562        3.954568832    
    3   229    2.572864322       0.3886718750        3.955280792    
    3   230    2.576100629       0.3881835938        3.955993578    
    3   231    2.579345088       0.3876953125        3.956707225    
    3   232    2.582597730       0.3872070312        3.957421765    
    3   233    2.585858586       0.3867187500        3.958137234    
    3   234    2.589127686       0.3862304688        3.958853664    
    3   235    2.592405063       0.3857421875        3.959571091    
    3   236    2.595690748       0.3852539062        3.960289550    
    3   237    2.598984772       0.3847656250        3.961009075    
    3   238    2.602287166       0.3842773438        3.961729702    
    3   239    2.605597964       0.3837890625        3.962451468    
    3   240    2.608917197       0.3833007812        3.963174407    
    3   241    2.612244898       0.3828125000        3.963898557    
    3   242    2.615581098       0.3823242188        3.964623954    
    3   243    2.618925831       0.3818359375        3.965350635    
    3   244    2.622279129       0.3813476562        3.966078637    
    3   245    2.625641026       0.3808593750        3.966807999    
    3   246    2.629011553       0.3803710938        3.967538758    
    3   247    2.632390746       0.3798828125        3.968270952    
    3   248    2.635778636       0.3793945312        3.969004621    
    3   249    2.639175258       0.3789062500        3.969739803    
    3   250    2.642580645       0.3784179688        3.970476537    
    3   251    2.645994832       0.3779296875        3.971214864    
    3   252    2.649417853       0.3774414062        3.971954823    
